SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC4(O)CN)c(=O)oc3c2C)OC1(C)C,4.934575009269395,1.7358399999999998,558.5840000000003,40,-7.3,6
COC(=O)C(N)C(O)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.831296165778243,0.9624400000000009,604.6090000000003,43,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N[C@H]4CONC4=O)c(=O)oc3c2C)OC1(C)C,4.878842111754878,1.4006399999999994,573.5550000000002,41,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4OC[C@H](N)C4=O)c(=O)oc3c2C)OC1(C)C,4.930453879964544,1.1642399999999993,573.5550000000003,41,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC4(O)COC4)c(=O)oc3c2C)OC1(C)C,4.673167621700799,1.7319399999999994,574.5830000000003,41,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nccc(N)c4=O)c(=O)oc3c2C)OC1(C)C,4.583004791286565,1.74594,596.5930000000002,43,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)COc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.413955967440069,3.158440000000001,637.6420000000002,46,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN(CCN)CCCO)c(=O)oc3c2C)OC1(C)C,4.591088074377311,1.5806400000000007,633.6950000000003,45,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)CCN)c(=O)oc3c2C)OC1(C)C,4.832354346480112,1.30184,576.5990000000003,41,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC=C(C)C)c(=O)oc3c2C)OC1(C)C,4.576635978923099,3.936840000000003,556.6120000000002,40,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(C(N)=O)cc4N)c(=O)oc3c2C)OC1(C)C,4.666181023895546,1.484639999999999,611.6080000000002,44,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(OCCN)c4)c(=O)oc3c2C)OC1(C)C,4.40367139590059,3.563240000000002,608.6440000000002,44,-7.5,6
COC[C@@H](O)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.632365967876632,1.97794,576.5990000000003,41,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(C#N)CN)c(=O)oc3c2C)OC1(C)C,4.798473667522561,2.1997199999999992,555.5840000000003,40,-7.7,6
CNC(=O)C(CN)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.698112563863061,1.4221400000000008,587.6260000000002,42,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,4.8727950949208605,0.9542399999999998,576.5990000000003,41,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(O)c(N)c4)c(=O)oc3c2C)OC1(C)C,4.447470233039153,3.5135400000000008,580.5900000000003,42,-9.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CN(C)C)c(=O)oc3c2C)OC1(C)C,4.680438369945521,2.12014,559.6160000000002,40,-6.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CCN(CC(N)=O)CC4)c(=O)oc3c2C)OC1(C)C,4.52480296271478,1.92034,628.6790000000002,45,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)C(C)O)c(=O)oc3c2C)OC1(C)C,4.767489053023805,1.8093399999999995,560.6000000000003,40,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CS(=O)(=O)CC4CN)c(=O)oc3c2C)OC1(C)C,5.151787673813314,0.7496399999999999,636.6760000000002,44,-5.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.488817398446791,2.0251400000000004,628.7230000000003,45,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.46223588437353,2.619440000000001,657.6980000000001,46,-8.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCCn4nnnc4N)c(=O)oc3c2C)OC1(C)C,4.680368621625686,1.3442399999999997,614.6120000000002,44,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cn(C[C@H](O)CO)c(=O)nc4N)c(=O)oc3c2C)OC1(C)C,4.876799430269937,0.7178399999999994,656.6450000000001,47,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC[C@@H](C)N)c(=O)oc3c2C)OC1(C)C,4.593779242681348,2.674840000000001,560.6000000000003,40,-7.2,6
COCC(O)C(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.831735635461401,1.565839999999999,576.5990000000003,41,-7.5,6
COC[C@H](O)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.632365967876632,1.97794,576.5990000000003,41,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCC(C)N)c(=O)oc3c2C)OC1(C)C,4.593779242681348,2.674840000000001,560.6000000000003,40,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)c(C)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.661036559102527,1.3476599999999994,626.6190000000001,45,-5.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C4(O)CC4)c(=O)oc3c2C)OC1(C)C,4.7830229853301365,2.0834399999999995,558.5840000000003,40,-6.6,6
C=CCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.518150933693098,3.936840000000002,556.6120000000003,40,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccccc4F)c(=O)oc3c2C)OC1(C)C,4.377930177764494,4.309940000000003,596.6080000000002,43,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)c(C#N)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.698558064593311,0.9109199999999996,637.6020000000002,46,-7.6,6
COCC(O)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.632365967876632,1.97794,576.5990000000003,41,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4(CO)CC4)c(=O)oc3c2C)OC1(C)C,4.608703163115052,2.49554,558.5840000000003,40,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCC(C)N)c(=O)oc3c2C)OC1(C)C,4.582565128355306,3.228640000000002,558.6280000000003,40,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CC4C)c(=O)oc3c2C)OC1(C)C,4.709044821250067,3.3790400000000016,542.5850000000003,39,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOCC(O)CN)c(=O)oc3c2C)OC1(C)C,4.693465135593391,1.4374399999999998,590.6260000000003,42,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4n[nH]c(C(=O)NCC(N)=O)c4N)c(=O)oc3c2C)OC1(C)C,4.772865661703994,0.7461400000000007,654.6330000000002,47,-9.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOCCCCN)c(=O)oc3c2C)OC1(C)C,4.483696348827414,2.8567400000000003,588.6540000000003,42,-7.2,6
COCCOCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.483709478800888,2.6336400000000006,590.6260000000002,42,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)COc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.447783415032395,2.836140000000001,651.6690000000002,47,-8.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4nccnc4N)c(=O)oc3c2C)OC1(C)C,4.522674707938776,2.18324,609.5920000000001,44,-8.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C(C)(C)N)c(=O)oc3c2C)OC1(C)C,4.572763381291442,2.33924,588.6100000000002,42,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cn(CC(O)CO)c(=O)nc4N)c(=O)oc3c2C)OC1(C)C,4.876799430269937,0.7178399999999994,656.6450000000001,47,-8.1,6
COC(=O)C(N)C(O)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.805981233278871,1.0924399999999987,590.5820000000002,42,-6.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccncc4)c(=O)oc3c2C)OC1(C)C,4.419628581793339,3.6973400000000014,565.5790000000002,41,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC4(O)CN(C)C4)c(=O)oc3c2C)OC1(C)C,4.679717073384165,1.6471399999999996,587.6260000000002,42,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(CN)CCC4)c(=O)oc3c2C)OC1(C)C,4.596184461633047,2.939140000000001,556.6120000000003,40,-7.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)COCC4N)c(=O)oc3c2C)OC1(C)C,4.985037896376162,1.103839999999999,574.5830000000003,41,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOC(=O)C(O)CN)c(=O)oc3c2C)OC1(C)C,4.7523921228414245,0.96404,604.6090000000003,43,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(CN)CO)c(=O)oc3c2C)OC1(C)C,4.801272985330137,1.7674399999999997,560.6000000000003,40,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C(N)=O)C4(N)COC4)c(=O)oc3c2C)OC1(C)C,4.930792388093414,0.8553400000000011,601.6090000000003,43,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ccc(CN)n4)c(=O)oc3c2C)OC1(C)C,4.573304836891074,2.26224,582.6100000000002,42,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccnc(N)c4)c(=O)oc3c2C)OC1(C)C,4.4526797874111965,3.2029400000000017,565.5790000000002,41,-8.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCC#CCN)c(=O)oc3c2C)OC1(C)C,4.626074150476315,2.4534400000000005,554.5960000000003,40,-7.4,6
C=C(CCCN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.584356797554007,3.3108400000000016,556.6120000000003,40,-6.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4OCC(N)C4=O)c(=O)oc3c2C)OC1(C)C,4.930453879964544,1.1642399999999993,573.5550000000003,41,-6.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCOc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.381972721523713,3.598740000000002,624.6430000000001,45,-7.8,6
C=C(OCCN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.602247552670452,2.50474,558.5840000000003,40,-6.7,6
COCCN(CCN)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.552634778248755,1.9658400000000016,603.6690000000002,43,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCN(CCCCN)CC4)c(=O)oc3c2C)OC1(C)C,4.467712876131772,2.4152400000000007,642.7500000000003,46,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cnccn4)c(=O)oc3c2C)OC1(C)C,4.509599431995769,3.092340000000001,566.5670000000001,41,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)COCCN)c(=O)oc3c2C)OC1(C)C,4.692164044799709,1.567439999999999,576.5990000000003,41,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccccc4CN)c(=O)oc3c2C)OC1(C)C,4.402062064248636,3.596440000000001,608.6440000000002,44,-8.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](O)CCN)c(=O)oc3c2C)OC1(C)C,4.643535205984099,1.81094,560.6000000000003,40,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)C(C)O)c(=O)oc3c2C)OC1(C)C,4.929414770513098,1.3002400000000005,576.5990000000002,41,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(CO)CCN)c(=O)oc3c2C)OC1(C)C,4.866196421544586,1.0874399999999995,576.5990000000003,41,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ncncn4)c(=O)oc3c2C)OC1(C)C,4.588020889485647,2.48734,567.5550000000002,41,-8.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cnnc4CN)c(=O)oc3c2C)OC1(C)C,4.635028842196115,1.6572399999999996,583.5980000000003,42,-7.6,6
C#CC(C)(N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.8375191391762895,2.45184,554.5960000000002,40,-6.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4cnc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.614858961296606,1.409439999999999,659.6740000000001,46,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCN(C)CCN)c(=O)oc3c2C)OC1(C)C,4.518124999891519,2.21814,603.6690000000003,43,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4ncnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.616302769878263,2.11114,595.6090000000003,43,-8.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.414107036200177,3.926140000000002,592.6450000000002,43,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(C(N)=O)nc4CN)c(=O)oc3c2C)OC1(C)C,4.747021312893319,0.7561400000000005,626.6230000000002,45,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(C(=O)NCCO)cc4)c(=O)oc3c2C)OC1(C)C,4.424347202014646,3.024440000000001,651.6690000000001,47,-8.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)C[C@H](N)CO)c(=O)oc3c2C)OC1(C)C,4.724858717709216,1.31014,589.6420000000003,42,-6.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(=O)cc(CN)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.696823418439465,0.9261400000000004,640.6460000000002,46,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nccc4N)c(=O)oc3c2C)OC1(C)C,4.575745137989819,2.38574,568.5830000000002,41,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](N)[C@H](C)O)c(=O)oc3c2C)OC1(C)C,4.767489053023805,1.8093399999999995,560.6000000000003,40,-7.1,6
COCCn1c(N)c(-c2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)c(=O)[nH]c1=O,4.655613618434765,1.3043400000000005,656.6450000000002,47,-6.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(CN)ccn4)c(=O)oc3c2C)OC1(C)C,4.475974730790278,3.0794400000000017,579.6060000000002,42,-7.4,6
CCOCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.449446159092611,3.397240000000002,574.6270000000003,41,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCOc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.4477116128138405,2.8786400000000008,665.6960000000003,48,-8.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCCNC(C)=O)c(=O)oc3c2C)OC1(C)C,4.461565808235717,2.886940000000001,601.6530000000002,43,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCC(=O)N4CC(CN)C4)c(=O)oc3c2C)OC1(C)C,4.617197297883939,1.4924400000000002,629.6630000000002,45,-7.9,6
COC[C@@H](O)C(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.831735635461401,1.565839999999999,576.5990000000003,41,-7.5,6
CNS(=O)(=O)NCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.649764100818624,1.4145400000000004,638.6960000000004,44,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4cccnc4N)c(=O)oc3c2C)OC1(C)C,4.464543161225945,2.4659400000000007,622.6310000000001,45,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4COC[C@@H]4N)c(=O)oc3c2C)OC1(C)C,4.850478563513317,1.99984,558.5840000000003,40,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c[nH]nc4N)c(=O)oc3c2C)OC1(C)C,4.696243940686105,2.53104,554.5560000000002,40,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cnc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.504713855458714,2.5217400000000003,580.5940000000003,42,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ncc(N)n4)c(=O)oc3c2C)OC1(C)C,4.683409399392135,1.78074,569.5710000000003,41,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccc(CCN)c4)c(=O)oc3c2C)OC1(C)C,4.40132871123171,3.312240000000002,635.6700000000002,46,-8.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.421622593727167,3.113440000000001,635.6700000000002,46,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OC4(CN)CC4)c(=O)oc3c2C)OC1(C)C,4.6732262400381295,2.42884,558.5840000000003,40,-6.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCN4CCCC4)c(=O)oc3c2C)OC1(C)C,4.429141166775482,3.456540000000002,599.6810000000003,43,-7.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ccnc(N)c4=O)c(=O)oc3c2C)OC1(C)C,4.603758767818508,1.7459399999999992,596.5930000000002,43,-6.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.634804509137688,1.7139399999999994,576.5990000000003,41,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.430014539292752,2.949740000000001,651.6690000000002,47,-8.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)Nc4ccc(CCN)cc4)c(=O)oc3c2C)OC1(C)C,4.399156787813463,3.241140000000001,649.6970000000002,47,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnn(C)c4N)c(=O)oc3c2C)OC1(C)C,4.56332435247003,2.5414400000000006,568.5830000000002,41,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)nn4)c(=O)oc3c2C)OC1(C)C,4.513455825532366,2.5979400000000004,566.5670000000002,41,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCS(=O)(=O)CCC(N)C(N)=O)c(=O)oc3c2C)OC1(C)C,4.838520268301933,0.7187400000000013,665.7180000000002,46,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(O)c4)c(=O)oc3c2C)OC1(C)C,4.406094624689482,4.007940000000002,580.5900000000001,42,-8.4,6
